name,ex,em,hardness,error_pair__model_output,error_pair__ground_truth
SPIDER_train_1956,TRUE,TRUE,medium,,
SPIDER_train_1957,TRUE,TRUE,medium,,
SPIDER_train_1959,TRUE,FALSE,medium,,
SPIDER_train_1961,TRUE,FALSE,medium,,
SPIDER_train_1963,TRUE,FALSE,extra,,
SPIDER_train_1965,FALSE,TRUE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|Products_for_Hire)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|Products_for_Hire), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|102.76|col|Products_Booked|booked_amount)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Products_for_Hire|product_description), QDMRStepArg(arg_type='ref', arg=['#3'])], False]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|Products_for_Hire)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|Products_for_Hire), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|102.76|col|Products_Booked|booked_amount)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Products_for_Hire|product_description), QDMRStepArg(arg_type='ref', arg=['#3'])], False]]"
SPIDER_train_1966,TRUE,FALSE,hard,,
SPIDER_train_1967,TRUE,TRUE,medium,,
SPIDER_train_1968,TRUE,TRUE,easy,,
SPIDER_train_1969,TRUE,FALSE,medium,,
SPIDER_train_1970,TRUE,TRUE,easy,,
SPIDER_train_1971,TRUE,FALSE,medium,,
SPIDER_train_1972,TRUE,TRUE,easy,,
SPIDER_train_1973,TRUE,FALSE,medium,,
SPIDER_train_1974,TRUE,TRUE,extra,,
SPIDER_train_1975,TRUE,TRUE,extra,,
SPIDER_train_1976,TRUE,FALSE,medium,,
SPIDER_train_1977,TRUE,FALSE,medium,,
SPIDER_train_1978,TRUE,TRUE,easy,,
SPIDER_train_1979,TRUE,FALSE,easy,,
SPIDER_train_1980,TRUE,FALSE,medium,,
SPIDER_train_1981,TRUE,TRUE,easy,,
SPIDER_train_1982,TRUE,FALSE,medium,,
SPIDER_train_1984,TRUE,FALSE,medium,,
SPIDER_train_1987,TRUE,FALSE,medium,,
SPIDER_train_1988,TRUE,FALSE,hard,,
SPIDER_train_1990,TRUE,FALSE,medium,,
SPIDER_train_1992,TRUE,TRUE,hard,,
SPIDER_train_1993,TRUE,TRUE,easy,,
SPIDER_train_1994,TRUE,TRUE,easy,,
SPIDER_train_1995,TRUE,FALSE,medium,,
SPIDER_train_1996,TRUE,FALSE,medium,,
SPIDER_train_1999,TRUE,FALSE,medium,,
SPIDER_train_2000,TRUE,FALSE,medium,,
SPIDER_train_2001,TRUE,FALSE,medium,,
SPIDER_train_2002,TRUE,FALSE,medium,,
SPIDER_train_2004,TRUE,TRUE,easy,,
SPIDER_train_2005,TRUE,FALSE,medium,,
SPIDER_train_2007,TRUE,FALSE,medium,,
SPIDER_train_2008,TRUE,FALSE,medium,,
SPIDER_train_2009,TRUE,FALSE,hard,,
SPIDER_train_2011,TRUE,TRUE,medium,,
SPIDER_train_2012,TRUE,TRUE,medium,,
SPIDER_train_2013,TRUE,FALSE,medium,,
SPIDER_train_2014,TRUE,FALSE,medium,,
SPIDER_train_2015,TRUE,TRUE,easy,,
SPIDER_train_2019,TRUE,TRUE,hard,,
SPIDER_train_2020,TRUE,TRUE,hard,,
SPIDER_train_2021,TRUE,TRUE,hard,,
SPIDER_train_2023,TRUE,FALSE,medium,,
SPIDER_train_2024,TRUE,FALSE,medium,,
SPIDER_train_2027,TRUE,TRUE,hard,,
SPIDER_train_2028,TRUE,TRUE,hard,,
SPIDER_train_2029,TRUE,TRUE,hard,,
SPIDER_train_2030,TRUE,TRUE,hard,,
SPIDER_train_2031,TRUE,TRUE,extra,,
SPIDER_train_2032,TRUE,TRUE,extra,,
SPIDER_train_2033,TRUE,FALSE,easy,,
SPIDER_train_2034,TRUE,FALSE,easy,,
SPIDER_train_2035,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|company)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|Banking|col|company|Main_Industry)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Rank), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Company), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Market_Value), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Sales_billion), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Sales_billion), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Sales_billion), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Sales_billion), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Sales_billion), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Sales_billion), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Sales_billion), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Sales_billion), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Sales_billion), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Sales_billion), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Sales_billion), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Sales_billion), QDMRStepArg(arg_type='ref', arg=['#6'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Profits_billion), QDMRStepArg(arg_type='ref', arg=['#7'])], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='ref', arg=['#5']), QDMRStepArg(arg_type='grounding', arg=None)]], ['union', [QDMRStepArg(arg_type='ref', arg=['#8']), QDMRStepArg(arg_type='ref', arg=['#11']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]], ['sort', [QDMRStepArg(arg_type='ref', arg=['#10']), QDMRStepArg(arg_type='ref', arg=['#11']), QDMRStepArg(arg_type='grounding', arg='ascending')]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|company)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|Banking|col|company|Main_Industry)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Rank), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Company), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Market_Value), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Sales_billion), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Profits_billion), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Sales_billion), QDMRStepArg(arg_type='ref', arg=['#6'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|company|Profits_billion), QDMRStepArg(arg_type='ref', arg=['#7'])], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='ref', arg=['#5'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#8']), QDMRStepArg(arg_type='ref', arg=['#9'])]], ['sort', [QDMRStepArg(arg_type='ref', arg=['#10']), QDMRStepArg(arg_type='ref', arg=['#11'])]]]"
SPIDER_train_2036,TRUE,FALSE,medium,,
SPIDER_train_2039,TRUE,TRUE,easy,,
SPIDER_train_2040,TRUE,TRUE,easy,,
SPIDER_train_2043,TRUE,TRUE,easy,,
SPIDER_train_2045,TRUE,FALSE,medium,,
SPIDER_train_2046,TRUE,FALSE,medium,,
SPIDER_train_2047,TRUE,FALSE,medium,,
SPIDER_train_2048,TRUE,FALSE,medium,,
SPIDER_train_2051,TRUE,FALSE,medium,,
SPIDER_train_2052,TRUE,FALSE,medium,,
SPIDER_train_2053,TRUE,TRUE,medium,,
SPIDER_train_2054,TRUE,TRUE,medium,,
SPIDER_train_2055,TRUE,FALSE,medium,,
SPIDER_train_2056,TRUE,FALSE,medium,,
SPIDER_train_2057,TRUE,FALSE,medium,,
SPIDER_train_2058,TRUE,FALSE,medium,,
SPIDER_train_2059,TRUE,TRUE,extra,,
SPIDER_train_2060,TRUE,TRUE,extra,,
SPIDER_train_2061,TRUE,FALSE,medium,,
SPIDER_train_2062,TRUE,FALSE,medium,,
SPIDER_train_2065,TRUE,TRUE,hard,,
SPIDER_train_2066,TRUE,TRUE,hard,,
SPIDER_train_2067,TRUE,TRUE,medium,,
SPIDER_train_2069,TRUE,TRUE,easy,,
SPIDER_train_2070,TRUE,TRUE,easy,,
SPIDER_train_2072,TRUE,FALSE,medium,,
SPIDER_train_2073,TRUE,TRUE,hard,,
SPIDER_train_2074,TRUE,TRUE,hard,,
SPIDER_train_2075,TRUE,TRUE,medium,,
SPIDER_train_2076,TRUE,TRUE,medium,,
SPIDER_train_2077,TRUE,TRUE,extra,,
SPIDER_train_2078,TRUE,TRUE,extra,,
SPIDER_train_2079,TRUE,TRUE,easy,,
SPIDER_train_2080,FALSE,FALSE,easy,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|party_events)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|party_events|Event_Name), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=comparative|>|Progress Party|col|party|Party_name)], False]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|party_events)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|party_events|Event_Name), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=comparative|>|2)], False]]"
SPIDER_train_2081,TRUE,TRUE,hard,,
SPIDER_train_2082,TRUE,TRUE,hard,,
SPIDER_train_2083,TRUE,TRUE,easy,,
SPIDER_train_2084,TRUE,FALSE,easy,,
SPIDER_train_2085,TRUE,FALSE,medium,,
SPIDER_train_2086,TRUE,TRUE,easy,,
SPIDER_train_2087,TRUE,FALSE,medium,,
SPIDER_train_2090,TRUE,TRUE,hard,,
SPIDER_train_2091,TRUE,TRUE,hard,,
SPIDER_train_2092,TRUE,FALSE,medium,,
SPIDER_train_2093,TRUE,FALSE,hard,,
SPIDER_train_2094,TRUE,TRUE,hard,,
SPIDER_train_2095,TRUE,FALSE,medium,,
SPIDER_train_2097,TRUE,TRUE,hard,,
SPIDER_train_2098,TRUE,TRUE,easy,,
SPIDER_train_2099,TRUE,TRUE,easy,,
SPIDER_train_2100,TRUE,TRUE,easy,,
SPIDER_train_2101,TRUE,TRUE,easy,,
SPIDER_train_2102,TRUE,TRUE,easy,,
SPIDER_train_2103,TRUE,TRUE,easy,,
SPIDER_train_2104,TRUE,TRUE,easy,,
SPIDER_train_2105,FALSE,FALSE,easy,"[['select', [QDMRStepArg(arg_type='grounding', arg=val|Employees|role_code|ED)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Roles|role_description), QDMRStepArg(arg_type='ref', arg=['#1'])], False]]","[['select', [QDMRStepArg(arg_type='grounding', arg=val|Roles|role_code|ED)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Roles|role_description), QDMRStepArg(arg_type='ref', arg=['#1'])], False]]"
SPIDER_train_2106,TRUE,TRUE,easy,,
SPIDER_train_2107,TRUE,TRUE,medium,,
SPIDER_train_2108,TRUE,FALSE,medium,,
SPIDER_train_2109,TRUE,FALSE,medium,,
SPIDER_train_2111,TRUE,TRUE,medium,,
SPIDER_train_2112,TRUE,TRUE,easy,,
SPIDER_train_2113,TRUE,TRUE,easy,,
SPIDER_train_2114,TRUE,TRUE,medium,,
SPIDER_train_2115,TRUE,TRUE,medium,,
SPIDER_train_2116,TRUE,TRUE,medium,,
SPIDER_train_2117,TRUE,FALSE,extra,,
SPIDER_train_2118,TRUE,TRUE,easy,,
SPIDER_train_2119,TRUE,TRUE,medium,,
SPIDER_train_2120,TRUE,TRUE,easy,,
SPIDER_train_2121,TRUE,TRUE,extra,,
SPIDER_train_2122,TRUE,TRUE,extra,,
SPIDER_train_2123,TRUE,TRUE,easy,,
SPIDER_train_2124,TRUE,TRUE,easy,,
SPIDER_train_2125,FALSE,FALSE,hard,"[['select', [QDMRStepArg(arg_type='grounding', arg=col|Draft_Copies|document_id)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Draft_Copies|copy_number), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='max'), QDMRStepArg(arg_type='ref', arg=['#3'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=comparative|=|IE|col|Addresses|address_details)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Draft_Copies|document_id), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Draft_Copies|copy_number), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#7'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#5']), QDMRStepArg(arg_type='ref', arg=['#8']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=col|Draft_Copies|document_id)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Draft_Copies|copy_number), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='max'), QDMRStepArg(arg_type='ref', arg=['#3'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=comparative|=|#4)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Draft_Copies|document_id), QDMRStepArg(arg_type='ref', arg=['#5'])], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#6']), QDMRStepArg(arg_type='ref', arg=['#4'])]]]"
SPIDER_train_2126,TRUE,FALSE,medium,,
SPIDER_train_2127,TRUE,TRUE,medium,,
SPIDER_train_2130,TRUE,FALSE,medium,,
SPIDER_train_2131,TRUE,FALSE,easy,,
SPIDER_train_2133,TRUE,TRUE,easy,,
SPIDER_train_2134,TRUE,TRUE,medium,,
SPIDER_train_2135,TRUE,FALSE,medium,,
SPIDER_train_2137,TRUE,FALSE,medium,,
SPIDER_train_2138,TRUE,TRUE,medium,,
SPIDER_train_2139,TRUE,FALSE,medium,,
SPIDER_train_2140,TRUE,FALSE,medium,,
SPIDER_train_2141,TRUE,FALSE,medium,,
SPIDER_train_2142,TRUE,TRUE,easy,,
SPIDER_train_2143,TRUE,FALSE,easy,,
SPIDER_train_2144,TRUE,FALSE,medium,,
SPIDER_train_2146,TRUE,TRUE,hard,,
SPIDER_train_2147,TRUE,FALSE,extra,,
SPIDER_train_2148,TRUE,TRUE,hard,,
SPIDER_train_2150,TRUE,TRUE,extra,,
SPIDER_train_2151,TRUE,TRUE,extra,,
SPIDER_train_2157,TRUE,TRUE,easy,,
SPIDER_train_2158,TRUE,TRUE,easy,,
SPIDER_train_2159,FALSE,TRUE,easy,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|races)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|>=|2014|col|races|year)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|<=|2017|col|races|year)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|races|name), QDMRStepArg(arg_type='ref', arg=['#3'])], True]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|races)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|>=|2014|col|races|year)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|<=|2017|col|races|year)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|races|name), QDMRStepArg(arg_type='ref', arg=['#3'])], True]]"
SPIDER_train_2161,TRUE,FALSE,medium,,
SPIDER_train_2162,TRUE,FALSE,medium,,
SPIDER_train_2163,TRUE,FALSE,medium,,
SPIDER_train_2164,TRUE,FALSE,medium,,
SPIDER_train_2169,TRUE,FALSE,hard,,
SPIDER_train_2170,TRUE,FALSE,hard,,
SPIDER_train_2175,TRUE,FALSE,hard,,
SPIDER_train_2176,TRUE,FALSE,hard,,
SPIDER_train_2177,TRUE,FALSE,medium,,
SPIDER_train_2178,TRUE,FALSE,medium,,
SPIDER_train_2179,FALSE,FALSE,extra,"[['select', [QDMRStepArg(arg_type='grounding', arg=val|races|name|Chinese Grand Prix)], False], ['select', [QDMRStepArg(arg_type='grounding', arg=val|races|name|Australian Grand Prix)], False], ['select', [QDMRStepArg(arg_type='grounding', arg=col|results|driverId)], False], ['intersection', [QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|results|driverId), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|drivers|forename), QDMRStepArg(arg_type='ref', arg=['#5'])], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#5']), QDMRStepArg(arg_type='ref', arg=['#6']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=val|races|name|Chinese Grand Prix)], False], ['select', [QDMRStepArg(arg_type='grounding', arg=val|races|name|Australian Grand Prix)], False], ['select', [QDMRStepArg(arg_type='grounding', arg=col|results|driverId)], False], ['intersection', [QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|results|driverId), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|drivers|forename), QDMRStepArg(arg_type='ref', arg=['#5'])], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#5']), QDMRStepArg(arg_type='ref', arg=['#6'])]]]"
SPIDER_train_2182,FALSE,FALSE,extra,"[['select', [QDMRStepArg(arg_type='grounding', arg=col|results|driverId)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|Australian Grand Prix|col|races|name)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|Chinese Grand Prix|col|races|name)], False], ['intersection', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#3'])]], ['discard', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#4'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|drivers|forename), QDMRStepArg(arg_type='ref', arg=['#5'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|drivers|surname), QDMRStepArg(arg_type='ref', arg=['#5'])], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#6']), QDMRStepArg(arg_type='ref', arg=['#7']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=col|results|driverId)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|Australian Grand Prix|col|races|name)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|Chinese Grand Prix|col|races|name)], False], ['intersection', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#3'])]], ['discard', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#4'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|drivers|forename), QDMRStepArg(arg_type='ref', arg=['#5'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|drivers|surname), QDMRStepArg(arg_type='ref', arg=['#5'])], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#6']), QDMRStepArg(arg_type='ref', arg=['#7'])]]]"
SPIDER_train_2184,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|driverStandings)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|driverStandings|position), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|1|col|driverStandings|position)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=comparative|=|1|col|driverStandings|position)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|drivers|forename), QDMRStepArg(arg_type='ref', arg=['#4'])], True]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|driverStandings)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|driverStandings|position), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|1|col|driverStandings|position)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=comparative|=|1|col|driverStandings|wins)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|drivers|forename), QDMRStepArg(arg_type='ref', arg=['#4'])], True]]"
